,name,salePrice,customerRating
3461,"""Apple MacBook A1342 13.3"""" Laptop (Intel Core 2 Duo 2.26Ghz, 250GB Hard Drive,2gb RAM, DVDRW Drive, OS X 10.6.1""",194.99,1.0
3462,"""HP Silver 17.3"""" Pavilion 17-g121wm Laptop PC with AMD A10-8700P Processor, 8GB Memory, 1TB Hard Drive and Windows 10 Home""",569.0,3.416
3463,"ASUS Vivobook Flip 12, 2-in-1, Touchscreen, Dual-Core Celeron, 4GB RAM, 500GB Hard Drive, Windows 10 Home, Finger Print reader, ASUS Stylus Pen included",399.0,5.0
3464,"""Acer Aspire E5-575-72N3, 15.6"""" Full HD, 7th Gen Intel Core i7-7500U, 8GB DDR4, 1TB HDD, Windows 10 Home""",569.0,4.087
3465,Dell Chromebook 11 3180,200.85,5.0
3466,"""HP 11-v010wm 11.6"""" Chromebook, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",199.0,4.444
3467,"""HP Pavilion 15-bk020wm X360 15.6"""" Laptop, Touch Screen, 2 in 1, Windows 10,  Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive, Natural Silver""",535.0,3.941
3468,"Dell - Alienware 15, 15.6-inch FHD, Intel Core i7-7700HQ, 16GB DDR4 at 2400M, 256GB PCIe SSD",1599.0,3.615
3469,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-7500U, 8GB 2400MHz DDR4, 1TB 5400 rpm Hard , Intel HD graphics 620",699.0,4.0
3470,"""Acer Denim White 11.6"""" CB3-131-C3SZ Chromebook 11 PC with Intel Celeron N2840 Dual-Core Processor, 2GB Memory, 16GB Flash Storage and Google Chrome""",170.19,3.375
3471,"""HP 14-ak030nr 14"""" Chromebook, Chrome, Intel Celeron N2840 Processor, 4GB RAM, 16GB eMMC""",229.99,4.333
3472,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-4260U 1.4GHz 4GB 128GB SSD MD711LLB""",389.0,3.5
3473,"""Refurbished Apple Silver 13.3"""" MD101LL/A MacBook Pro with Intel Core i5 Processor, 4GB Memory, 500GB Hard Drive and Mac OS X 10.11 El Capitan""",449.97,3.75
3474,"""Samsung Chromebook Pro 510C24I - 12.3"""" - Core m3 6Y30 - 4 GB RAM - 32 GB SSD""",,4.188
3475,"""Apple MacBook Pro 13.3"""" Intel Dual Core i5 2.5GHz 4GB 500GB Laptop - MD101LLA""",599.99,3.462
3476,"""Refurbished HP 11-v020wm 11.6"""" Chromebook, Touchscreen, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",149.48,4.333
3477,"""HP Envy X360 15-Aq165Nr 15.6"""" Laptop, Touchscreen, 2-in-1, Windows 10 Home, Intel Core i7-7500U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",849.99,2.0
3478,"""HP 14-ak040wm 14"""" Chromebook, Chrome, Full HD IPS Display, Intel Celeron N2940 Processor, 4GB RAM, 16GB eMMC Drive""",279.0,4.556
3479,"""Acer R11 CB5-132T-C1LK 11.6"""" Chromebook, Touchscreen, 2-in-1, Chrome, Intel Celeron N3150 Quad-Core Processor, 4GB RAM, 32GB Flash Storage""",299.0,
3480,"ASUS Vivobook 15 Red, Intel Quad-Core Pentium N4200 Processor, Touchscreen, 4GB RAM, 500GB Hard Drive, Windows 10 Home",349.0,3.0
3481,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-8550U, 16GB 2400MHz DDR4, 512 GB (SSD), Intel UHD Graphics 620",1139.99,5.0
3482,Apple MacBook Pro 15.4-Inch Laptop Intel QuadCore i7 2.2GHz 1TB SSHD / 16GB DDR3 Memory - Refurbished,899.0,
3483,"""MAXIMUS 11.6"""" Laptop PC with Intel Atom Z3735F Quad-Core Processor, 2GB Memory, touch screen, 32GB Storage and Windows 10""",199.0,3.069
3484,"""Acer Aspire 5, 15.6"""" Full HD 1080p, 7th Gen Intel Core i3-7100U, 8GB DDR4, 1TB HDD, Windows 10 Home, A515-51-35""",339.0,
3485,"""Apple MacBook A1342 13.3"""" Laptop (Intel Core 2 Duo 2.26Ghz, 250GB Hard Drive,2gb RAM, DVDRW Drive, OS X 10.6.1""",194.99,1.0
3486,"""HP Silver 17.3"""" Pavilion 17-g121wm Laptop PC with AMD A10-8700P Processor, 8GB Memory, 1TB Hard Drive and Windows 10 Home""",569.0,3.416
3487,"ASUS Vivobook Flip 12, 2-in-1, Touchscreen, Dual-Core Celeron, 4GB RAM, 500GB Hard Drive, Windows 10 Home, Finger Print reader, ASUS Stylus Pen included",399.0,5.0
3488,Dell Chromebook 11 3180,200.85,5.0
3489,"""Acer Aspire E5-575-72N3, 15.6"""" Full HD, 7th Gen Intel Core i7-7500U, 8GB DDR4, 1TB HDD, Windows 10 Home""",569.0,4.087
3490,"""HP 11-v010wm 11.6"""" Chromebook, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",199.0,4.444
3491,"""HP Pavilion 15-bk020wm X360 15.6"""" Laptop, Touch Screen, 2 in 1, Windows 10,  Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive, Natural Silver""",535.0,3.941
3492,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-7500U, 8GB 2400MHz DDR4, 1TB 5400 rpm Hard , Intel HD graphics 620",699.0,4.0
3493,"Dell - Alienware 15, 15.6-inch FHD, Intel Core i7-7700HQ, 16GB DDR4 at 2400M, 256GB PCIe SSD",1599.0,3.615
3494,"""Acer Denim White 11.6"""" CB3-131-C3SZ Chromebook 11 PC with Intel Celeron N2840 Dual-Core Processor, 2GB Memory, 16GB Flash Storage and Google Chrome""",170.19,3.375
3495,"""HP 14-ak030nr 14"""" Chromebook, Chrome, Intel Celeron N2840 Processor, 4GB RAM, 16GB eMMC""",229.99,4.333
3496,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-4260U 1.4GHz 4GB 128GB SSD MD711LLB""",389.0,3.5
3497,"""Refurbished Apple Silver 13.3"""" MD101LL/A MacBook Pro with Intel Core i5 Processor, 4GB Memory, 500GB Hard Drive and Mac OS X 10.11 El Capitan""",449.97,3.75
3498,"""Samsung Chromebook Pro 510C24I - 12.3"""" - Core m3 6Y30 - 4 GB RAM - 32 GB SSD""",,4.188
3499,"HP ENVY 13-AD065NR,WINDOWS 10 HOME,INTEL CORE I5-7200U,8 GB LPDDR3,128 GB LAPTOP",767.52,2.0
3500,"""Refurbished HP 11-v020wm 11.6"""" Chromebook, Touchscreen, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",149.48,4.333
3501,"""HP Envy X360 15-Aq165Nr 15.6"""" Laptop, Touchscreen, 2-in-1, Windows 10 Home, Intel Core i7-7500U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",849.99,2.0
3502,"""HP 14-ak040wm 14"""" Chromebook, Chrome, Full HD IPS Display, Intel Celeron N2940 Processor, 4GB RAM, 16GB eMMC Drive""",279.0,4.556
3503,"""Acer R11 CB5-132T-C1LK 11.6"""" Chromebook, Touchscreen, 2-in-1, Chrome, Intel Celeron N3150 Quad-Core Processor, 4GB RAM, 32GB Flash Storage""",299.0,
3504,"ASUS Vivobook 15 Red, Intel Quad-Core Pentium N4200 Processor, Touchscreen, 4GB RAM, 500GB Hard Drive, Windows 10 Home",349.0,3.0
3505,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-8550U, 16GB 2400MHz DDR4, 512 GB (SSD), Intel UHD Graphics 620",1139.99,5.0
3506,Apple MacBook Pro 15.4-Inch Laptop Intel QuadCore i7 2.2GHz 1TB SSHD / 16GB DDR3 Memory - Refurbished,899.0,
3507,"""MAXIMUS 11.6"""" Laptop PC with Intel Atom Z3735F Quad-Core Processor, 2GB Memory, touch screen, 32GB Storage and Windows 10""",199.0,3.069
3508,"""Acer Aspire 5, 15.6"""" Full HD 1080p, 7th Gen Intel Core i3-7100U, 8GB DDR4, 1TB HDD, Windows 10 Home, A515-51-35""",339.0,
3509,"""Apple MacBook A1342 13.3"""" Laptop (Intel Core 2 Duo 2.26Ghz, 250GB Hard Drive,2gb RAM, DVDRW Drive, OS X 10.6.1""",194.99,1.0
3510,"""HP Silver 17.3"""" Pavilion 17-g121wm Laptop PC with AMD A10-8700P Processor, 8GB Memory, 1TB Hard Drive and Windows 10 Home""",569.0,3.416
3511,"ASUS Vivobook Flip 12, 2-in-1, Touchscreen, Dual-Core Celeron, 4GB RAM, 500GB Hard Drive, Windows 10 Home, Finger Print reader, ASUS Stylus Pen included",399.0,5.0
3512,Dell Chromebook 11 3180,200.85,5.0
3513,"""Acer Aspire E5-575-72N3, 15.6"""" Full HD, 7th Gen Intel Core i7-7500U, 8GB DDR4, 1TB HDD, Windows 10 Home""",569.0,4.087
3514,"""HP 11-v010wm 11.6"""" Chromebook, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",199.0,4.444
3515,"""HP Pavilion 15-bk020wm X360 15.6"""" Laptop, Touch Screen, 2 in 1, Windows 10,  Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive, Natural Silver""",535.0,3.941
3516,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-7500U, 8GB 2400MHz DDR4, 1TB 5400 rpm Hard , Intel HD graphics 620",699.0,4.0
3517,"Dell - Alienware 15, 15.6-inch FHD, Intel Core i7-7700HQ, 16GB DDR4 at 2400M, 256GB PCIe SSD",1599.0,3.615
3518,"""Acer Denim White 11.6"""" CB3-131-C3SZ Chromebook 11 PC with Intel Celeron N2840 Dual-Core Processor, 2GB Memory, 16GB Flash Storage and Google Chrome""",170.19,3.375
3519,"""HP 14-ak030nr 14"""" Chromebook, Chrome, Intel Celeron N2840 Processor, 4GB RAM, 16GB eMMC""",229.99,4.333
3520,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-4260U 1.4GHz 4GB 128GB SSD MD711LLB""",389.0,3.5
3521,"""Refurbished Apple Silver 13.3"""" MD101LL/A MacBook Pro with Intel Core i5 Processor, 4GB Memory, 500GB Hard Drive and Mac OS X 10.11 El Capitan""",449.97,3.75
3522,"""Samsung Chromebook Pro 510C24I - 12.3"""" - Core m3 6Y30 - 4 GB RAM - 32 GB SSD""",,4.188
3523,"HP ENVY 13-AD065NR,WINDOWS 10 HOME,INTEL CORE I5-7200U,8 GB LPDDR3,128 GB LAPTOP",767.52,2.0
3524,Apple MMGG2LLA MacBook Air 13.3-Inch Laptop 1.6GHz Dual-Core Intel Core i5 256GB,940.29,
3525,"""Dell XPS9560-5000SLV 15.6"""" with 4K Touch Display Core i5 8GB, 256GB SSD GTX 1050 Ultra Thin and Light Laptop""",1510.37,3.559
3526,"""Apple MacBook Pro 13.3"""" Intel Dual Core i5 2.5GHz 4GB 500GB Laptop - MD101LLA""",599.99,3.462
3527,"""HP 14-ak040wm 14"""" Chromebook, Chrome, Full HD IPS Display, Intel Celeron N2940 Processor, 4GB RAM, 16GB eMMC Drive""",279.0,4.556
3528,"""Refurbished HP 11-v020wm 11.6"""" Chromebook, Touchscreen, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",149.48,4.333
3529,"""Acer R11 CB5-132T-C1LK 11.6"""" Chromebook, Touchscreen, 2-in-1, Chrome, Intel Celeron N3150 Quad-Core Processor, 4GB RAM, 32GB Flash Storage""",299.0,
3530,"""HP Envy X360 15-Aq165Nr 15.6"""" Laptop, Touchscreen, 2-in-1, Windows 10 Home, Intel Core i7-7500U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",849.99,2.0
3531,"ASUS Vivobook 15 Red, Intel Quad-Core Pentium N4200 Processor, Touchscreen, 4GB RAM, 500GB Hard Drive, Windows 10 Home",349.0,3.0
3532,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-8550U, 16GB 2400MHz DDR4, 512 GB (SSD), Intel UHD Graphics 620",1139.99,5.0
3533,Apple MacBook Pro 15.4-Inch Laptop Intel QuadCore i7 2.2GHz 1TB SSHD / 16GB DDR3 Memory - Refurbished,899.0,
3534,"""MAXIMUS 11.6"""" Laptop PC with Intel Atom Z3735F Quad-Core Processor, 2GB Memory, touch screen, 32GB Storage and Windows 10""",199.0,3.069
3535,"""Acer Aspire 5, 15.6"""" Full HD 1080p, 7th Gen Intel Core i3-7100U, 8GB DDR4, 1TB HDD, Windows 10 Home, A515-51-35""",339.0,
3536,"""Apple MacBook A1342 13.3"""" Laptop (Intel Core 2 Duo 2.26Ghz, 250GB Hard Drive,2gb RAM, DVDRW Drive, OS X 10.6.1""",194.99,1.0
3537,"""HP Silver 17.3"""" Pavilion 17-g121wm Laptop PC with AMD A10-8700P Processor, 8GB Memory, 1TB Hard Drive and Windows 10 Home""",569.0,3.416
3538,"ASUS Vivobook Flip 12, 2-in-1, Touchscreen, Dual-Core Celeron, 4GB RAM, 500GB Hard Drive, Windows 10 Home, Finger Print reader, ASUS Stylus Pen included",399.0,5.0
3539,Dell Chromebook 11 3180,200.85,5.0
3540,"""Acer Aspire E5-575-72N3, 15.6"""" Full HD, 7th Gen Intel Core i7-7500U, 8GB DDR4, 1TB HDD, Windows 10 Home""",569.0,4.087
3541,"""HP 11-v010wm 11.6"""" Chromebook, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",199.0,4.444
3542,"""HP Pavilion 15-bk020wm X360 15.6"""" Laptop, Touch Screen, 2 in 1, Windows 10,  Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive, Natural Silver""",535.0,3.941
3543,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-7500U, 8GB 2400MHz DDR4, 1TB 5400 rpm Hard , Intel HD graphics 620",699.0,4.0
3544,"Dell - Alienware 15, 15.6-inch FHD, Intel Core i7-7700HQ, 16GB DDR4 at 2400M, 256GB PCIe SSD",1599.0,3.615
3545,"""Acer Denim White 11.6"""" CB3-131-C3SZ Chromebook 11 PC with Intel Celeron N2840 Dual-Core Processor, 2GB Memory, 16GB Flash Storage and Google Chrome""",170.19,3.375
3546,"""HP 14-ak030nr 14"""" Chromebook, Chrome, Intel Celeron N2840 Processor, 4GB RAM, 16GB eMMC""",229.99,4.333
3547,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-4260U 1.4GHz 4GB 128GB SSD MD711LLB""",389.0,3.5
3548,"""Refurbished Apple Silver 13.3"""" MD101LL/A MacBook Pro with Intel Core i5 Processor, 4GB Memory, 500GB Hard Drive and Mac OS X 10.11 El Capitan""",449.97,3.75
3549,"""Samsung Chromebook Pro 510C24I - 12.3"""" - Core m3 6Y30 - 4 GB RAM - 32 GB SSD""",,4.188
3550,"""HP Envy X360 15-Aq165Nr 15.6"""" Laptop, Touchscreen, 2-in-1, Windows 10 Home, Intel Core i7-7500U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",849.99,2.0
3551,"""Acer R11 CB5-132T-C1LK 11.6"""" Chromebook, Touchscreen, 2-in-1, Chrome, Intel Celeron N3150 Quad-Core Processor, 4GB RAM, 32GB Flash Storage""",299.0,
3552,"ASUS Vivobook 15 Red, Intel Quad-Core Pentium N4200 Processor, Touchscreen, 4GB RAM, 500GB Hard Drive, Windows 10 Home",349.0,3.0
3553,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-8550U, 16GB 2400MHz DDR4, 512 GB (SSD), Intel UHD Graphics 620",1139.99,5.0
3554,Apple MacBook Pro 15.4-Inch Laptop Intel QuadCore i7 2.2GHz 1TB SSHD / 16GB DDR3 Memory - Refurbished,899.0,
3555,"""Acer Aspire 5, 15.6"""" Full HD 1080p, 7th Gen Intel Core i3-7100U, 8GB DDR4, 1TB HDD, Windows 10 Home, A515-51-35""",339.0,
3556,"""MAXIMUS 11.6"""" Laptop PC with Intel Atom Z3735F Quad-Core Processor, 2GB Memory, touch screen, 32GB Storage and Windows 10""",199.0,3.069
3557,"""Apple MacBook A1342 13.3"""" Laptop (Intel Core 2 Duo 2.26Ghz, 250GB Hard Drive,2gb RAM, DVDRW Drive, OS X 10.6.1""",194.99,1.0
3558,"""HP Silver 17.3"""" Pavilion 17-g121wm Laptop PC with AMD A10-8700P Processor, 8GB Memory, 1TB Hard Drive and Windows 10 Home""",569.0,3.416
3559,"ASUS Vivobook Flip 12, 2-in-1, Touchscreen, Dual-Core Celeron, 4GB RAM, 500GB Hard Drive, Windows 10 Home, Finger Print reader, ASUS Stylus Pen included",399.0,5.0
3560,Dell Chromebook 11 3180,200.85,5.0
3561,"""Acer Aspire E5-575-72N3, 15.6"""" Full HD, 7th Gen Intel Core i7-7500U, 8GB DDR4, 1TB HDD, Windows 10 Home""",569.0,4.087
3562,"""HP 11-v010wm 11.6"""" Chromebook, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",199.0,4.444
3563,"""HP Pavilion 15-bk020wm X360 15.6"""" Laptop, Touch Screen, 2 in 1, Windows 10,  Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive, Natural Silver""",535.0,3.941
3564,"Dell - Alienware 15, 15.6-inch FHD, Intel Core i7-7700HQ, 16GB DDR4 at 2400M, 256GB PCIe SSD",1599.0,3.615
3565,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-7500U, 8GB 2400MHz DDR4, 1TB 5400 rpm Hard , Intel HD graphics 620",699.0,4.0
3566,"""Acer Denim White 11.6"""" CB3-131-C3SZ Chromebook 11 PC with Intel Celeron N2840 Dual-Core Processor, 2GB Memory, 16GB Flash Storage and Google Chrome""",170.19,3.375
3567,"""HP 14-ak030nr 14"""" Chromebook, Chrome, Intel Celeron N2840 Processor, 4GB RAM, 16GB eMMC""",229.99,4.333
3568,"""Refurbished Apple Silver 13.3"""" MD101LL/A MacBook Pro with Intel Core i5 Processor, 4GB Memory, 500GB Hard Drive and Mac OS X 10.11 El Capitan""",449.97,3.75
3569,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-4260U 1.4GHz 4GB 128GB SSD MD711LLB""",389.0,3.5
3570,"""Samsung Chromebook Pro 510C24I - 12.3"""" - Core m3 6Y30 - 4 GB RAM - 32 GB SSD""",,4.188
3571,"HP ENVY 13-AD065NR,WINDOWS 10 HOME,INTEL CORE I5-7200U,8 GB LPDDR3,128 GB LAPTOP",767.52,2.0
3572,"HP Stream Laptop 14-AX050NR, Windows 10 Home, Intel® Celeron® N3060, 14.0-Inch Diagonal HD",249.99,
3573,Apple MMGG2LLA MacBook Air 13.3-Inch Laptop 1.6GHz Dual-Core Intel Core i5 256GB,940.29,
3574,"Dell - Inspiron 11 3000 2-in-1 Blue, 11.6-inch HD, Intel Pentium Processor N3710, 4GB 1600MHz DDR3L, 500GB 5400 RPM Hard, Intel HD Graphics",329.0,2.917
3575,"""HP 14-ak040wm 14"""" Chromebook, Chrome, Full HD IPS Display, Intel Celeron N2940 Processor, 4GB RAM, 16GB eMMC Drive""",279.0,4.556
3576,"ASUS Vivobook 15 Red, Intel Quad-Core Pentium N4200 Processor, Touchscreen, 4GB RAM, 500GB Hard Drive, Windows 10 Home",349.0,3.0
3577,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-8550U, 16GB 2400MHz DDR4, 512 GB (SSD), Intel UHD Graphics 620",1139.99,5.0
3578,Apple MacBook Pro 15.4-Inch Laptop Intel QuadCore i7 2.2GHz 1TB SSHD / 16GB DDR3 Memory - Refurbished,899.0,
3579,"""MAXIMUS 11.6"""" Laptop PC with Intel Atom Z3735F Quad-Core Processor, 2GB Memory, touch screen, 32GB Storage and Windows 10""",199.0,3.069
3580,"""Acer Aspire 5, 15.6"""" Full HD 1080p, 7th Gen Intel Core i3-7100U, 8GB DDR4, 1TB HDD, Windows 10 Home, A515-51-35""",339.0,
3581,"""Apple MacBook A1342 13.3"""" Laptop (Intel Core 2 Duo 2.26Ghz, 250GB Hard Drive,2gb RAM, DVDRW Drive, OS X 10.6.1""",194.99,1.0
3582,"""HP Silver 17.3"""" Pavilion 17-g121wm Laptop PC with AMD A10-8700P Processor, 8GB Memory, 1TB Hard Drive and Windows 10 Home""",569.0,3.416
3583,"ASUS Vivobook Flip 12, 2-in-1, Touchscreen, Dual-Core Celeron, 4GB RAM, 500GB Hard Drive, Windows 10 Home, Finger Print reader, ASUS Stylus Pen included",399.0,5.0
3584,Dell Chromebook 11 3180,200.85,5.0
3585,"""Acer Aspire E5-575-72N3, 15.6"""" Full HD, 7th Gen Intel Core i7-7500U, 8GB DDR4, 1TB HDD, Windows 10 Home""",569.0,4.087
3586,"""HP 11-v010wm 11.6"""" Chromebook, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",199.0,4.444
3587,"""HP Pavilion 15-bk020wm X360 15.6"""" Laptop, Touch Screen, 2 in 1, Windows 10,  Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive, Natural Silver""",535.0,3.941
3588,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-7500U, 8GB 2400MHz DDR4, 1TB 5400 rpm Hard , Intel HD graphics 620",699.0,4.0
3589,"Dell - Alienware 15, 15.6-inch FHD, Intel Core i7-7700HQ, 16GB DDR4 at 2400M, 256GB PCIe SSD",1599.0,3.615
3590,"""HP 14-ak030nr 14"""" Chromebook, Chrome, Intel Celeron N2840 Processor, 4GB RAM, 16GB eMMC""",229.99,4.333
3591,"""Acer Denim White 11.6"""" CB3-131-C3SZ Chromebook 11 PC with Intel Celeron N2840 Dual-Core Processor, 2GB Memory, 16GB Flash Storage and Google Chrome""",170.19,3.375
3592,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-4260U 1.4GHz 4GB 128GB SSD MD711LLB""",389.0,3.5
3593,"""Refurbished Apple Silver 13.3"""" MD101LL/A MacBook Pro with Intel Core i5 Processor, 4GB Memory, 500GB Hard Drive and Mac OS X 10.11 El Capitan""",449.97,3.75
3594,"""Samsung Chromebook Pro 510C24I - 12.3"""" - Core m3 6Y30 - 4 GB RAM - 32 GB SSD""",,4.188
3595,"HP ENVY 13-AD065NR,WINDOWS 10 HOME,INTEL CORE I5-7200U,8 GB LPDDR3,128 GB LAPTOP",767.52,2.0
3596,Apple MMGG2LLA MacBook Air 13.3-Inch Laptop 1.6GHz Dual-Core Intel Core i5 256GB,940.29,
3597,"Dell - Inspiron 11 3000 2-in-1 Blue, 11.6-inch HD, Intel Pentium Processor N3710, 4GB 1600MHz DDR3L, 500GB 5400 RPM Hard, Intel HD Graphics",329.0,2.917
3598,"HP Stream Laptop 14-AX050NR, Windows 10 Home, Intel® Celeron® N3060, 14.0-Inch Diagonal HD",249.99,
3599,Dell Latitude E6420 Laptop - HDMI - Intel i5 2.5ghz - 4GB DDR3 - 320GB - DVDRW - Windows 10 64bit,204.22,3.615
3600,"ASUS Vivobook 15 Red, Intel Quad-Core Pentium N4200 Processor, Touchscreen, 4GB RAM, 500GB Hard Drive, Windows 10 Home",349.0,3.0
3601,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-8550U, 16GB 2400MHz DDR4, 512 GB (SSD), Intel UHD Graphics 620",1139.99,5.0
3602,Apple MacBook Pro 15.4-Inch Laptop Intel QuadCore i7 2.2GHz 1TB SSHD / 16GB DDR3 Memory - Refurbished,899.0,
3603,"""MAXIMUS 11.6"""" Laptop PC with Intel Atom Z3735F Quad-Core Processor, 2GB Memory, touch screen, 32GB Storage and Windows 10""",199.0,3.069
3604,"""Acer Aspire 5, 15.6"""" Full HD 1080p, 7th Gen Intel Core i3-7100U, 8GB DDR4, 1TB HDD, Windows 10 Home, A515-51-35""",339.0,
3605,"""Apple MacBook A1342 13.3"""" Laptop (Intel Core 2 Duo 2.26Ghz, 250GB Hard Drive,2gb RAM, DVDRW Drive, OS X 10.6.1""",194.99,1.0
3606,"""HP Silver 17.3"""" Pavilion 17-g121wm Laptop PC with AMD A10-8700P Processor, 8GB Memory, 1TB Hard Drive and Windows 10 Home""",569.0,3.416
3607,"ASUS Vivobook Flip 12, 2-in-1, Touchscreen, Dual-Core Celeron, 4GB RAM, 500GB Hard Drive, Windows 10 Home, Finger Print reader, ASUS Stylus Pen included",399.0,5.0
3608,Dell Chromebook 11 3180,200.85,5.0
3609,"""Acer Aspire E5-575-72N3, 15.6"""" Full HD, 7th Gen Intel Core i7-7500U, 8GB DDR4, 1TB HDD, Windows 10 Home""",569.0,4.087
3610,"""HP 11-v010wm 11.6"""" Chromebook, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive""",199.0,4.444
3611,"""HP Pavilion 15-bk020wm X360 15.6"""" Laptop, Touch Screen, 2 in 1, Windows 10,  Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive, Natural Silver""",535.0,3.941
3612,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-7500U, 8GB 2400MHz DDR4, 1TB 5400 rpm Hard , Intel HD graphics 620",699.0,4.0
3613,"Dell - Alienware 15, 15.6-inch FHD, Intel Core i7-7700HQ, 16GB DDR4 at 2400M, 256GB PCIe SSD",1599.0,3.615
3614,"""Acer Denim White 11.6"""" CB3-131-C3SZ Chromebook 11 PC with Intel Celeron N2840 Dual-Core Processor, 2GB Memory, 16GB Flash Storage and Google Chrome""",170.19,3.375
3615,"""HP 14-ak030nr 14"""" Chromebook, Chrome, Intel Celeron N2840 Processor, 4GB RAM, 16GB eMMC""",229.99,4.333
3616,"""Refurbished Apple MacBook Air 11.6"""" Laptop Intel Core i5-4260U 1.4GHz 4GB 128GB SSD MD711LLB""",389.0,3.5
3617,"""Refurbished Apple Silver 13.3"""" MD101LL/A MacBook Pro with Intel Core i5 Processor, 4GB Memory, 500GB Hard Drive and Mac OS X 10.11 El Capitan""",449.97,3.75
3618,"""Samsung Chromebook Pro 510C24I - 12.3"""" - Core m3 6Y30 - 4 GB RAM - 32 GB SSD""",,4.188
3619,"HP ENVY 13-AD065NR,WINDOWS 10 HOME,INTEL CORE I5-7200U,8 GB LPDDR3,128 GB LAPTOP",767.52,2.0
3620,Apple MMGG2LLA MacBook Air 13.3-Inch Laptop 1.6GHz Dual-Core Intel Core i5 256GB,940.29,
3621,"Dell - Inspiron 11 3000 2-in-1 Blue, 11.6-inch HD, Intel Pentium Processor N3710, 4GB 1600MHz DDR3L, 500GB 5400 RPM Hard, Intel HD Graphics",329.0,2.917
3622,"HP Stream Laptop 14-AX050NR, Windows 10 Home, Intel® Celeron® N3060, 14.0-Inch Diagonal HD",249.99,
3623,Dell Latitude E6420 Laptop - HDMI - Intel i5 2.5ghz - 4GB DDR3 - 320GB - DVDRW - Windows 10 64bit,204.22,3.615
3624,GPD Pocket 7.0 inch touchscreen laptops game 8GB RAM 128GB Aluminum Shell portable mini,479.99,5.0
3625,"Dell - Inspiron 15 5000 2-in-1, 15.6-inch FHD, Intel Core i7-8550U, 16GB 2400MHz DDR4, 512 GB (SSD), Intel UHD Graphics 620",1139.99,5.0
3626,Apple MacBook Pro 15.4-Inch Laptop Intel QuadCore i7 2.2GHz 1TB SSHD / 16GB DDR3 Memory - Refurbished,899.0,
3627,"""MAXIMUS 11.6"""" Laptop PC with Intel Atom Z3735F Quad-Core Processor, 2GB Memory, touch screen, 32GB Storage and Windows 10""",199.0,3.069
3628,"""Acer Aspire 5, 15.6"""" Full HD 1080p, 7th Gen Intel Core i3-7100U, 8GB DDR4, 1TB HDD, Windows 10 Home, A515-51-35""",339.0,
